customer_id,age_band,tenure_months,contract_type,monthly_charge,monthly_minutes,monthly_data_gb,support_tickets_6m,payment_method,churned
NT-03537,25-34,35,Month-to-month,31.68,542,27.7,1,Bank transfer,0
NT-03538,45-54,50,Two-year,43.77,748,7.2,1,Direct debit,0
NT-03539,18-24,16,One-year,41.36,590,5.7,1,Direct debit,0
NT-03540,25-34,14,One-year,27.48,215,13.7,2,Credit card (tokenised),0
NT-03541,55-64,14,One-year,30.55,84,2.7,1,Direct debit,0
NT-03542,25-34,58,Month-to-month,36.28,310,1.6,0,Credit card (tokenised),1
NT-03543,25-34,51,One-year,52.76,278,3.6,0,Credit card (tokenised),0
NT-03544,55-64,45,Month-to-month,30.15,357,14.7,0,Direct debit,0
NT-03545,25-34,13,Month-to-month,19.38,400,19.3,0,Credit card (tokenised),1
NT-03546,18-24,45,One-year,53.64,727,24.4,0,Direct debit,0
NT-03547,35-44,14,Month-to-month,43.97,605,11.5,2,Direct debit,1
NT-03548,25-34,5,Month-to-month,24.05,698,41.1,0,Credit card (tokenised),0
NT-03549,35-44,23,One-year,41.68,279,8.9,0,Direct debit,0
NT-03550,55-64,26,One-year,47.74,555,6.0,0,Credit card (tokenised),0
NT-03551,18-24,54,One-year,39.12,540,3.3,2,Credit card (tokenised),0
NT-03552,45-54,16,Month-to-month,54.35,711,29.9,0,Direct debit,0
NT-03553,35-44,79,Month-to-month,44.66,310,9.1,1,Direct debit,0
NT-03554,25-34,32,One-year,41.67,911,23.4,2,Credit card (tokenised),0
NT-03555,45-54,27,One-year,40.45,939,13.0,1,Credit card (tokenised),0
NT-03556,25-34,27,Month-to-month,39.63,157,16.0,0,Credit card (tokenised),0
NT-03557,35-44,14,Two-year,48.54,343,14.0,1,Bank transfer,0
NT-03558,18-24,24,Two-year,36.21,477,3.6,1,Direct debit,0
NT-03559,35-44,33,Month-to-month,49.39,402,16.9,0,Direct debit,0
NT-03560,25-34,46,One-year,41.74,150,7.0,0,Credit card (tokenised),1
NT-03561,55-64,24,Month-to-month,39.27,166,6.6,0,Credit card (tokenised),0
NT-03562,18-24,32,Month-to-month,34.3,174,61.5,1,Direct debit,0
NT-03563,35-44,42,Month-to-month,34.42,177,25.5,3,Direct debit,0
NT-03564,35-44,23,One-year,41.83,367,12.3,0,Credit card (tokenised),0
NT-03565,45-54,47,Two-year,50.16,992,29.2,0,Credit card (tokenised),0
NT-03566,35-44,38,One-year,44.05,137,11.7,2,Credit card (tokenised),0
NT-03567,45-54,43,One-year,29.43,301,10.9,1,Credit card (tokenised),1
NT-03568,55-64,10,Month-to-month,18.81,332,11.1,0,Direct debit,1
NT-03569,55-64,25,Month-to-month,46.88,854,1.2,1,Credit card (tokenised),0
NT-03570,25-34,20,Month-to-month,70.2,523,5.2,1,Credit card (tokenised),0
NT-03571,35-44,8,Month-to-month,34.69,385,7.4,0,Bank transfer,0
NT-03572,55-64,65,One-year,32.44,161,16.4,1,Bank transfer,0
NT-03573,65+,45,Month-to-month,47.85,414,15.5,1,Credit card (tokenised),0
NT-03574,55-64,12,One-year,27.67,582,14.5,1,Direct debit,0
NT-03575,35-44,55,Month-to-month,55.95,134,6.4,1,Credit card (tokenised),0
NT-03576,25-34,28,Month-to-month,42.95,384,42.5,0,Credit card (tokenised),1
NT-03577,35-44,36,Month-to-month,37.68,461,14.2,0,Direct debit,0
NT-03578,45-54,21,Two-year,28.71,510,5.2,0,Direct debit,0
NT-03579,35-44,47,Month-to-month,48.58,470,34.8,0,Bank transfer,0
NT-03580,35-44,28,Month-to-month,32.67,650,11.7,0,Direct debit,0
NT-03581,55-64,37,One-year,46.51,128,6.2,2,Direct debit,0
NT-03582,35-44,49,Two-year,42.79,686,6.5,1,Bank transfer,0
NT-03583,55-64,40,One-year,53.5,115,2.3,2,Direct debit,0
NT-03584,35-44,23,Month-to-month,39.91,487,22.4,1,Direct debit,0
NT-03585,25-34,28,Month-to-month,75.4,676,4.0,1,Bank transfer,1
NT-03586,35-44,44,Two-year,44.66,231,1.3,1,Direct debit,0
NT-03587,55-64,4,One-year,39.76,175,5.4,0,Credit card (tokenised),1
NT-03588,18-24,25,One-year,33.33,230,14.9,1,Credit card (tokenised),0
NT-03589,25-34,29,Month-to-month,48.52,239,11.2,0,Bank transfer,0
NT-03590,65+,34,Month-to-month,33.6,274,16.8,0,Direct debit,0
NT-03591,25-34,21,Month-to-month,28.71,530,17.4,0,Direct debit,0
NT-03592,35-44,27,One-year,32.38,315,9.7,0,Credit card (tokenised),0
NT-03593,35-44,32,Month-to-month,35.69,413,11.4,0,Direct debit,0
NT-03594,35-44,31,Two-year,65.0,222,7.4,1,Direct debit,0
NT-03595,45-54,31,Month-to-month,41.51,202,17.7,0,Direct debit,0
NT-03596,25-34,24,One-year,30.07,209,3.3,2,Bank transfer,0
NT-03597,35-44,32,Month-to-month,51.07,406,5.0,0,Direct debit,0
NT-03598,35-44,54,Month-to-month,40.26,451,17.4,1,Direct debit,0
NT-03599,45-54,28,Month-to-month,53.54,573,19.6,0,Direct debit,0
NT-03600,25-34,32,One-year,60.94,469,29.0,0,Credit card (tokenised),0
NT-03601,35-44,27,One-year,20.1,352,10.0,0,Direct debit,0
NT-03602,25-34,52,Month-to-month,12.0,283,15.3,0,Credit card (tokenised),0
NT-03603,25-34,25,One-year,61.9,138,12.7,0,Bank transfer,1
NT-03604,25-34,18,Month-to-month,29.75,228,8.7,1,Direct debit,1
NT-03605,25-34,41,Two-year,17.62,103,8.8,0,Direct debit,0
NT-03606,55-64,24,Two-year,31.7,337,24.1,1,Direct debit,0
NT-03607,25-34,39,Two-year,26.39,196,9.3,1,Direct debit,1
NT-03608,65+,22,Month-to-month,28.73,252,13.6,0,Credit card (tokenised),1
NT-03609,65+,15,Month-to-month,48.27,380,6.5,2,Direct debit,0
NT-03610,35-44,28,Two-year,33.69,255,7.0,1,Credit card (tokenised),1
NT-03611,25-34,12,Month-to-month,18.59,198,2.6,1,Credit card (tokenised),0
NT-03612,35-44,33,Month-to-month,38.39,187,4.1,2,Direct debit,0
NT-03613,55-64,43,One-year,27.79,654,14.0,0,Bank transfer,0
NT-03614,35-44,68,Month-to-month,35.01,350,7.3,0,Direct debit,0
NT-03615,18-24,22,One-year,35.69,443,6.1,1,Credit card (tokenised),0
NT-03616,35-44,19,One-year,48.15,175,18.2,0,Direct debit,0
NT-03617,55-64,43,One-year,31.94,140,13.7,0,Direct debit,0
NT-03618,55-64,41,Month-to-month,46.37,70,9.9,1,Direct debit,0
NT-03619,25-34,42,Month-to-month,18.86,231,3.2,0,Direct debit,0
NT-03620,45-54,68,Month-to-month,48.79,833,11.8,1,Bank transfer,0
NT-03621,25-34,29,Month-to-month,53.59,423,9.9,1,Direct debit,0
NT-03622,25-34,75,Month-to-month,35.24,238,12.5,0,Bank transfer,0
NT-03623,55-64,24,Month-to-month,28.18,549,12.0,0,Bank transfer,0
NT-03624,25-34,20,Month-to-month,25.07,130,16.4,1,Direct debit,0
NT-03625,25-34,19,Month-to-month,37.69,604,3.5,0,Credit card (tokenised),0
NT-03626,18-24,18,One-year,52.59,681,9.6,2,Credit card (tokenised),1
NT-03627,55-64,70,Month-to-month,32.89,236,8.2,1,Credit card (tokenised),0
NT-03628,55-64,51,Month-to-month,51.34,259,7.4,1,Direct debit,0
NT-03629,45-54,67,One-year,24.18,375,26.0,0,Direct debit,0
NT-03630,45-54,9,One-year,33.78,137,5.2,1,Direct debit,1
NT-03631,25-34,14,Month-to-month,37.48,312,12.1,0,Bank transfer,0
NT-03632,35-44,24,One-year,40.6,987,4.4,2,Direct debit,0
NT-03633,25-34,23,Month-to-month,34.01,210,2.5,0,Credit card (tokenised),1
NT-03634,18-24,32,Month-to-month,52.96,288,9.9,3,Direct debit,1
NT-03635,35-44,29,Two-year,53.15,297,14.6,1,Credit card (tokenised),0
NT-03636,65+,16,Two-year,35.9,554,0.8,0,Bank transfer,0
NT-03637,18-24,21,One-year,31.75,406,8.3,1,Direct debit,0
NT-03638,25-34,25,One-year,30.8,536,11.9,1,Direct debit,0
NT-03639,25-34,15,Two-year,50.41,230,11.1,0,Credit card (tokenised),1
NT-03640,25-34,27,Two-year,30.02,469,12.2,0,Bank transfer,0
NT-03641,65+,15,Month-to-month,20.46,135,17.5,1,Credit card (tokenised),0
NT-03642,35-44,27,One-year,22.25,103,1.5,0,Credit card (tokenised),0
NT-03643,35-44,17,Month-to-month,46.0,584,4.2,2,Credit card (tokenised),0
NT-03644,55-64,45,Month-to-month,21.62,173,10.1,1,Direct debit,0
NT-03645,25-34,36,Month-to-month,33.21,80,7.6,2,Credit card (tokenised),0
NT-03646,35-44,35,One-year,39.23,314,10.7,3,Direct debit,0
NT-03647,35-44,41,One-year,17.81,449,3.7,2,Credit card (tokenised),0
NT-03648,45-54,36,Two-year,40.19,95,11.6,1,Credit card (tokenised),0
NT-03649,65+,45,Month-to-month,34.11,262,22.4,1,Bank transfer,0
NT-03650,55-64,31,Month-to-month,15.11,432,25.7,1,Bank transfer,0
NT-03651,35-44,40,Month-to-month,40.34,420,27.0,0,Direct debit,0
NT-03652,55-64,35,Month-to-month,42.75,77,6.3,2,Credit card (tokenised),1
NT-03653,25-34,34,Two-year,40.22,359,8.1,0,Credit card (tokenised),0
NT-03654,18-24,12,Month-to-month,44.05,378,18.7,1,Credit card (tokenised),1
NT-03655,25-34,16,One-year,41.1,315,3.4,0,Direct debit,0
NT-03656,25-34,32,Month-to-month,46.76,610,23.4,2,Direct debit,1
NT-03657,35-44,19,Month-to-month,26.65,276,10.2,1,Direct debit,1
NT-03658,45-54,28,One-year,21.24,456,8.2,0,Credit card (tokenised),0
NT-03659,65+,22,Month-to-month,24.06,352,10.5,1,Direct debit,1
NT-03660,35-44,22,Month-to-month,28.25,400,5.1,1,Credit card (tokenised),0
NT-03661,35-44,29,Month-to-month,62.26,334,8.7,0,Direct debit,0
NT-03662,18-24,25,One-year,28.36,304,17.9,0,Direct debit,0
NT-03663,18-24,55,Two-year,31.74,668,11.3,0,Direct debit,0
NT-03664,35-44,13,One-year,35.19,214,26.4,1,Credit card (tokenised),0
NT-03665,35-44,38,Two-year,33.72,203,20.5,2,Credit card (tokenised),0
NT-03666,55-64,42,One-year,59.78,643,8.8,1,Direct debit,0
NT-03667,25-34,56,Two-year,17.29,217,23.6,0,Direct debit,0
NT-03668,18-24,30,One-year,64.22,90,4.3,2,Credit card (tokenised),0
NT-03669,35-44,40,Month-to-month,39.74,307,5.4,1,Bank transfer,0
NT-03670,25-34,54,Month-to-month,49.54,108,8.0,1,Credit card (tokenised),0
NT-03671,18-24,21,One-year,38.24,32,3.5,3,Bank transfer,1
NT-03672,45-54,18,Month-to-month,47.78,304,6.1,1,Bank transfer,0
NT-03673,18-24,30,Month-to-month,26.67,432,7.1,1,Bank transfer,0
NT-03674,45-54,25,Two-year,21.74,610,17.6,0,Bank transfer,0
NT-03675,25-34,40,Month-to-month,69.12,540,25.5,1,Credit card (tokenised),1
NT-03676,25-34,13,Two-year,60.96,128,18.2,0,Bank transfer,1
NT-03677,35-44,53,One-year,25.35,253,14.7,0,Credit card (tokenised),0
NT-03678,55-64,33,Month-to-month,46.6,473,5.3,1,Direct debit,0
NT-03679,35-44,25,One-year,51.89,291,0.9,1,Bank transfer,0
NT-03680,45-54,29,One-year,45.92,194,5.2,1,Direct debit,0
NT-03681,18-24,46,Month-to-month,35.5,71,3.4,0,Bank transfer,0
NT-03682,55-64,37,One-year,62.29,323,14.8,1,Direct debit,0
NT-03683,25-34,28,One-year,46.25,126,1.4,2,Direct debit,1
NT-03684,45-54,26,Month-to-month,26.87,396,21.5,0,Credit card (tokenised),0
NT-03685,35-44,26,Month-to-month,33.36,218,13.6,0,Direct debit,0
NT-03686,65+,39,Month-to-month,25.16,228,17.6,1,Credit card (tokenised),0
NT-03687,35-44,25,Month-to-month,36.71,478,31.9,0,Direct debit,1
NT-03688,18-24,38,Month-to-month,36.32,209,17.5,0,Bank transfer,0
NT-03689,18-24,18,One-year,47.06,183,2.3,0,Credit card (tokenised),0
NT-03690,55-64,19,Month-to-month,46.89,366,9.5,2,Direct debit,1
NT-03691,35-44,28,Two-year,42.66,213,2.3,1,Direct debit,0
NT-03692,55-64,26,Month-to-month,42.34,282,2.6,0,Credit card (tokenised),1
NT-03693,25-34,20,Month-to-month,50.52,745,7.1,2,Bank transfer,0
NT-03694,25-34,15,One-year,35.29,339,26.0,0,Credit card (tokenised),0
NT-03695,18-24,19,Two-year,12.0,285,7.3,0,Direct debit,0
NT-03696,65+,59,Month-to-month,63.33,545,2.6,1,Bank transfer,0
NT-03697,45-54,20,Month-to-month,27.07,61,11.8,1,Bank transfer,0
NT-03698,65+,7,Two-year,46.35,584,21.3,1,Credit card (tokenised),0
NT-03699,25-34,29,Month-to-month,33.91,59,11.8,1,Credit card (tokenised),1
NT-03700,45-54,20,Month-to-month,54.78,727,4.1,0,Direct debit,0
NT-03701,45-54,24,Month-to-month,26.46,115,12.8,0,Direct debit,0
NT-03702,25-34,44,One-year,29.47,325,2.6,0,Bank transfer,0
NT-03703,55-64,25,Month-to-month,32.03,111,6.4,0,Direct debit,0
NT-03704,65+,24,One-year,44.65,511,13.5,1,Direct debit,0
NT-03705,55-64,21,One-year,40.68,574,5.5,0,Credit card (tokenised),1
NT-03706,45-54,25,Two-year,44.78,553,4.5,0,Direct debit,0
NT-03707,25-34,34,Month-to-month,39.52,191,0.6,2,Bank transfer,1
NT-03708,25-34,10,Month-to-month,49.18,404,5.3,2,Direct debit,1
NT-03709,65+,14,Month-to-month,49.39,732,13.6,0,Credit card (tokenised),0
NT-03710,18-24,35,Month-to-month,56.17,281,1.5,1,Credit card (tokenised),0
NT-03711,45-54,29,One-year,42.13,285,14.0,1,Bank transfer,0
NT-03712,45-54,21,One-year,42.07,431,21.3,1,Direct debit,0
NT-03713,45-54,36,One-year,59.2,191,19.4,1,Direct debit,0
NT-03714,65+,23,One-year,52.37,140,6.1,0,Credit card (tokenised),0
NT-03715,25-34,43,Two-year,44.22,82,7.5,0,Credit card (tokenised),0
NT-03716,25-34,21,Month-to-month,21.27,445,3.7,2,Direct debit,0
NT-03717,18-24,18,Two-year,17.8,234,4.5,1,Direct debit,0
NT-03718,35-44,84,Month-to-month,45.35,388,7.0,1,Direct debit,0
NT-03719,25-34,39,One-year,45.85,275,12.4,2,Direct debit,1
NT-03720,25-34,19,Month-to-month,29.33,576,19.0,0,Credit card (tokenised),0
NT-03721,55-64,23,One-year,42.25,645,5.2,2,Credit card (tokenised),0
NT-03722,65+,21,Month-to-month,27.04,331,7.0,0,Credit card (tokenised),0
NT-03723,25-34,11,One-year,44.87,736,6.7,0,Direct debit,0
NT-03724,35-44,24,Two-year,45.18,190,5.5,1,Bank transfer,1
NT-03725,65+,31,One-year,45.1,177,19.4,0,Credit card (tokenised),0
NT-03726,18-24,53,One-year,42.03,347,14.9,0,Direct debit,0
NT-03727,18-24,27,Month-to-month,34.47,406,22.6,0,Direct debit,0
NT-03728,25-34,22,Month-to-month,35.46,638,11.5,0,Credit card (tokenised),0
NT-03729,45-54,56,Two-year,51.91,302,5.9,1,Credit card (tokenised),0
NT-03730,25-34,51,One-year,42.98,370,4.6,1,Credit card (tokenised),0
NT-03731,65+,31,One-year,43.86,1342,1.1,1,Credit card (tokenised),0
NT-03732,35-44,29,Month-to-month,39.04,164,4.9,0,Direct debit,0
NT-03733,35-44,34,Month-to-month,45.82,262,3.5,1,Direct debit,1
NT-03734,25-34,21,Month-to-month,49.51,417,16.8,2,Direct debit,1
NT-03735,35-44,28,Month-to-month,30.46,846,18.0,1,Bank transfer,0
NT-03736,45-54,20,Month-to-month,45.11,234,3.8,2,Credit card (tokenised),0
NT-03737,45-54,51,Month-to-month,35.29,105,9.3,1,Bank transfer,0
NT-03738,45-54,18,Month-to-month,41.77,736,4.7,0,Direct debit,1
NT-03739,35-44,32,One-year,48.02,218,22.2,1,Credit card (tokenised),1
NT-03740,65+,32,Month-to-month,20.58,177,5.6,2,Credit card (tokenised),0
NT-03741,55-64,54,One-year,24.99,240,10.9,0,Direct debit,0
NT-03742,45-54,22,Two-year,30.09,188,27.0,1,Credit card (tokenised),0
NT-03743,18-24,20,Month-to-month,29.24,407,15.9,0,Credit card (tokenised),0
NT-03744,18-24,38,Two-year,36.05,507,10.6,1,Bank transfer,0
NT-03745,25-34,36,Two-year,58.31,315,9.5,0,Direct debit,0
NT-03746,45-54,68,Month-to-month,52.14,276,3.2,1,Credit card (tokenised),1
NT-03747,35-44,31,Month-to-month,31.03,563,7.5,0,Bank transfer,0
NT-03748,35-44,51,Month-to-month,48.43,193,10.8,3,Credit card (tokenised),0
NT-03749,55-64,48,One-year,37.48,190,16.1,0,Direct debit,0
NT-03750,55-64,20,Month-to-month,42.12,320,7.1,2,Direct debit,1
NT-03751,65+,12,Month-to-month,26.23,124,13.6,3,Bank transfer,0
NT-03752,25-34,24,One-year,22.15,110,6.3,2,Direct debit,0
NT-03753,45-54,43,Month-to-month,46.79,228,19.3,1,Bank transfer,1
NT-03754,25-34,54,Two-year,38.39,261,14.2,1,Direct debit,0
NT-03755,25-34,3,Month-to-month,44.27,584,16.6,1,Bank transfer,0
NT-03756,25-34,18,Two-year,57.12,287,27.8,1,Credit card (tokenised),0
NT-03757,25-34,34,Month-to-month,35.13,231,21.8,1,Bank transfer,0
NT-03758,35-44,39,Month-to-month,35.24,142,4.1,3,Direct debit,0
NT-03759,55-64,17,Month-to-month,59.22,533,10.7,0,Credit card (tokenised),0
NT-03760,18-24,20,Two-year,38.2,215,22.5,1,Direct debit,1
NT-03761,45-54,11,Month-to-month,28.36,179,16.1,1,Credit card (tokenised),1
NT-03762,35-44,60,One-year,46.83,290,3.0,0,Credit card (tokenised),0
NT-03763,25-34,32,Two-year,35.15,556,4.9,2,Direct debit,0
NT-03764,35-44,20,One-year,28.13,394,12.4,0,Credit card (tokenised),0
NT-03765,25-34,49,Month-to-month,39.08,420,12.5,1,Direct debit,0
NT-03766,45-54,32,Two-year,47.92,207,3.0,0,Credit card (tokenised),0
NT-03767,35-44,54,Two-year,24.09,465,6.3,1,Credit card (tokenised),0
NT-03768,25-34,57,Month-to-month,23.81,490,16.9,0,Direct debit,0
NT-03769,18-24,17,One-year,37.04,420,7.4,1,Direct debit,0
NT-03770,35-44,51,Two-year,24.8,518,19.0,2,Direct debit,1
NT-03771,65+,50,Two-year,22.69,884,8.4,1,Direct debit,0
NT-03772,25-34,36,Month-to-month,38.07,644,14.0,1,Direct debit,0
NT-03773,45-54,37,One-year,51.27,170,5.7,0,Credit card (tokenised),0
NT-03774,45-54,31,Month-to-month,47.46,187,18.0,1,Credit card (tokenised),0
NT-03775,65+,15,Month-to-month,36.72,523,21.8,0,Credit card (tokenised),0
NT-03776,55-64,14,Month-to-month,53.39,379,5.2,0,Credit card (tokenised),1
NT-03777,35-44,61,Month-to-month,58.82,769,16.1,0,Credit card (tokenised),0
NT-03778,45-54,32,One-year,43.89,606,16.8,2,Direct debit,1
NT-03779,55-64,25,Month-to-month,33.61,227,8.9,0,Credit card (tokenised),0
NT-03780,35-44,38,Month-to-month,56.75,130,22.2,1,Direct debit,0
NT-03781,25-34,20,Month-to-month,56.22,513,1.8,2,Direct debit,0
NT-03782,18-24,23,Month-to-month,41.04,208,3.5,2,Direct debit,0
NT-03783,55-64,29,Two-year,52.67,258,26.3,0,Credit card (tokenised),0
NT-03784,55-64,21,Two-year,28.62,209,19.8,0,Direct debit,0
NT-03785,18-24,37,Month-to-month,13.19,313,5.9,0,Direct debit,0
NT-03786,35-44,27,Two-year,26.35,467,22.3,1,Direct debit,0
NT-03787,35-44,36,Month-to-month,40.48,274,24.7,2,Direct debit,0
NT-03788,18-24,38,One-year,37.11,340,19.1,1,Credit card (tokenised),0
NT-03789,65+,49,Two-year,49.54,290,12.9,1,Credit card (tokenised),0
NT-03790,25-34,24,Month-to-month,20.17,518,9.8,1,Direct debit,0
NT-03791,18-24,16,One-year,20.41,591,18.5,0,Direct debit,0
NT-03792,45-54,81,Month-to-month,47.15,547,9.0,1,Credit card (tokenised),0
NT-03793,45-54,54,Month-to-month,20.77,745,11.7,0,Bank transfer,0
NT-03794,18-24,10,One-year,34.75,121,5.2,2,Credit card (tokenised),0
NT-03795,45-54,87,Two-year,38.29,601,4.3,0,Credit card (tokenised),0
NT-03796,35-44,21,Month-to-month,30.19,237,11.4,3,Credit card (tokenised),0
NT-03797,18-24,27,Two-year,44.93,263,10.1,0,Direct debit,0
NT-03798,25-34,15,Two-year,13.26,83,27.3,0,Bank transfer,0
NT-03799,35-44,30,Month-to-month,59.98,430,24.5,2,Direct debit,0
NT-03800,25-34,21,Month-to-month,34.04,131,3.8,1,Credit card (tokenised),0
NT-03801,65+,15,One-year,35.96,423,16.4,0,Bank transfer,1
NT-03802,55-64,13,Month-to-month,70.32,162,18.5,0,Direct debit,0
NT-03803,65+,19,Month-to-month,21.68,406,8.8,1,Direct debit,0
NT-03804,25-34,40,Two-year,25.46,596,14.8,0,Credit card (tokenised),0
NT-03805,65+,37,One-year,54.85,397,45.4,0,Credit card (tokenised),1
NT-03806,35-44,17,Month-to-month,19.32,279,9.0,0,Bank transfer,0
NT-03807,25-34,24,One-year,43.94,333,1.4,0,Credit card (tokenised),0
NT-03808,18-24,45,Month-to-month,30.72,122,26.6,1,Direct debit,0
NT-03809,18-24,24,Month-to-month,18.61,247,13.1,2,Credit card (tokenised),0
NT-03810,45-54,54,Two-year,44.32,375,14.3,1,Credit card (tokenised),0
NT-03811,35-44,76,Two-year,44.68,108,28.0,3,Credit card (tokenised),0
NT-03812,25-34,19,Month-to-month,38.02,65,3.7,3,Direct debit,0
NT-03813,45-54,20,Month-to-month,62.83,456,23.3,0,Credit card (tokenised),1
NT-03814,25-34,58,One-year,28.74,252,8.7,0,Bank transfer,0
NT-03815,35-44,24,Month-to-month,48.4,352,0.7,1,Credit card (tokenised),0
NT-03816,25-34,46,Month-to-month,41.93,458,23.6,2,Direct debit,0
NT-03817,55-64,32,Month-to-month,49.66,331,10.6,1,Direct debit,0
NT-03818,55-64,26,One-year,31.95,477,20.1,0,Direct debit,1
NT-03819,35-44,39,Month-to-month,21.38,196,24.5,0,Credit card (tokenised),1
NT-03820,25-34,59,Month-to-month,29.82,359,17.3,1,Credit card (tokenised),0
NT-03821,35-44,50,Month-to-month,37.23,79,5.2,1,Direct debit,1
NT-03822,55-64,28,Month-to-month,46.17,317,9.4,0,Credit card (tokenised),0
NT-03823,25-34,32,Month-to-month,38.21,134,10.0,1,Credit card (tokenised),1
NT-03824,25-34,47,Month-to-month,40.58,864,6.8,1,Direct debit,1
NT-03825,18-24,33,Month-to-month,58.71,258,7.1,0,Direct debit,0
NT-03826,35-44,63,Two-year,37.71,178,17.2,0,Credit card (tokenised),0
NT-03827,35-44,7,Month-to-month,31.61,267,4.0,0,Credit card (tokenised),0
NT-03828,55-64,19,Month-to-month,43.28,269,5.6,1,Credit card (tokenised),0
NT-03829,25-34,38,Two-year,17.41,112,15.7,0,Credit card (tokenised),0
NT-03830,35-44,22,One-year,17.38,555,20.1,0,Direct debit,0
NT-03831,55-64,60,One-year,36.39,592,21.7,0,Bank transfer,0
NT-03832,55-64,20,Month-to-month,26.81,860,24.2,1,Credit card (tokenised),0
NT-03833,35-44,30,Month-to-month,30.7,614,7.2,2,Direct debit,0
NT-03834,35-44,19,One-year,49.22,548,4.0,0,Bank transfer,1
NT-03835,25-34,27,One-year,44.31,419,7.2,3,Bank transfer,1
NT-03836,65+,10,Month-to-month,37.08,395,3.6,3,Direct debit,1
NT-03837,18-24,13,Month-to-month,39.0,300,13.7,0,Bank transfer,1
NT-03838,65+,74,Two-year,32.91,363,16.9,1,Direct debit,0
NT-03839,45-54,29,Month-to-month,48.19,377,16.2,0,Direct debit,0
NT-03840,35-44,24,Month-to-month,47.51,370,7.7,1,Direct debit,0
NT-03841,18-24,15,Month-to-month,49.89,547,16.5,2,Direct debit,0
NT-03842,35-44,16,One-year,49.34,181,13.5,1,Credit card (tokenised),0
NT-03843,35-44,70,One-year,38.65,401,20.3,1,Credit card (tokenised),0
NT-03844,25-34,30,One-year,29.62,265,19.7,1,Bank transfer,0
NT-03845,45-54,49,Month-to-month,35.99,436,15.5,0,Direct debit,0
NT-03846,65+,3,Month-to-month,39.4,671,33.9,1,Credit card (tokenised),0
NT-03847,35-44,21,Month-to-month,29.91,401,13.1,2,Credit card (tokenised),0
NT-03848,45-54,65,One-year,57.56,717,4.9,0,Credit card (tokenised),0
NT-03849,18-24,22,One-year,57.62,619,23.0,1,Credit card (tokenised),0
NT-03850,35-44,16,Two-year,36.56,536,4.8,1,Credit card (tokenised),0
NT-03851,18-24,36,Month-to-month,50.37,500,11.5,0,Credit card (tokenised),0
NT-03852,45-54,12,One-year,44.72,180,11.0,2,Bank transfer,0
NT-03853,65+,10,Month-to-month,32.04,370,10.4,2,Bank transfer,0
NT-03854,45-54,60,Month-to-month,42.94,633,2.6,1,Credit card (tokenised),0
NT-03855,18-24,19,Month-to-month,28.71,906,9.3,1,Direct debit,0
NT-03856,25-34,39,Month-to-month,27.44,120,28.9,1,Bank transfer,0
NT-03857,35-44,71,Two-year,43.72,98,9.1,1,Credit card (tokenised),0
NT-03858,35-44,30,Month-to-month,43.87,162,1.3,0,Credit card (tokenised),0
NT-03859,55-64,39,Two-year,70.33,316,10.5,0,Direct debit,0
NT-03860,55-64,10,Month-to-month,36.13,980,16.2,0,Bank transfer,1
NT-03861,45-54,18,Month-to-month,31.65,320,11.4,0,Credit card (tokenised),0
NT-03862,35-44,64,Month-to-month,49.07,253,7.6,0,Credit card (tokenised),0
NT-03863,25-34,24,Month-to-month,37.7,148,4.5,0,Direct debit,0
NT-03864,18-24,13,Month-to-month,30.23,329,7.2,0,Credit card (tokenised),0
